City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
526,Ternate,0.8,127.4,83.41,72,55,5.37,ID,2022-08-01 05:50:37,broken clouds
527,Toamasina,-18.1667,49.3833,69.8,88,20,5.75,MG,2022-08-01 05:50:38,few clouds
528,Omboue,-1.5746,9.2618,71.2,92,45,6.76,GA,2022-08-01 05:50:38,scattered clouds
529,Kuhdasht,33.535,47.6061,90.91,23,0,2.04,IR,2022-08-01 05:50:38,clear sky
530,Jieznas,54.6,24.1667,62.19,99,100,5.28,LT,2022-08-01 05:50:39,overcast clouds
531,Auki,-8.7676,160.7034,82.4,73,36,7.65,SB,2022-08-01 05:50:39,scattered clouds
532,Bundaberg,-24.85,152.35,68.22,75,100,3.0,AU,2022-08-01 05:48:29,overcast clouds
533,Praya,14.9215,-23.5087,75.74,78,40,10.36,CV,2022-08-01 05:50:12,scattered clouds
534,Kolyvan,55.3053,82.7391,69.42,75,100,10.38,RU,2022-08-01 05:50:40,light rain
535,Juba,4.8517,31.5825,71.42,90,97,4.18,SS,2022-08-01 05:50:40,overcast clouds
536,Dudinka,69.4058,86.1778,51.62,49,19,21.34,RU,2022-08-01 05:50:41,few clouds
537,Bure,10.7,37.0667,57.34,100,100,2.35,ET,2022-08-01 05:50:41,light rain
538,Gat,31.61,34.7642,82.4,100,0,5.32,IL,2022-08-01 05:50:41,clear sky
539,Diffa,13.3154,12.6113,80.67,58,99,8.59,NE,2022-08-01 05:50:42,overcast clouds
540,Riyadh,24.6877,46.7219,89.74,57,100,3.91,SA,2022-08-01 05:47:40,overcast clouds
541,Zwedru,6.0667,-8.1281,70.18,96,100,2.55,LR,2022-08-01 05:50:42,overcast clouds
542,Tazovskiy,67.4667,78.7,54.66,57,27,16.02,RU,2022-08-01 05:50:43,scattered clouds
543,Bronzani Majdan,44.7869,16.9311,66.78,53,11,1.79,BA,2022-08-01 05:50:43,few clouds
544,Kropotkin,45.4375,40.5756,90.45,26,0,14.25,RU,2022-08-01 05:50:43,clear sky
545,Yushu,44.8,126.5333,86.16,66,13,8.28,CN,2022-08-01 05:50:44,few clouds
546,Quang Ngai,15.1167,108.8,93.6,49,80,10.94,VN,2022-08-01 05:47:47,broken clouds
547,Burmakino,57.4166,40.2369,65.77,63,0,2.24,RU,2022-08-01 05:50:44,clear sky
548,Qui Nhon,13.7667,109.2333,88.12,63,100,3.47,VN,2022-08-01 05:49:41,overcast clouds
549,Richards Bay,-28.783,32.0377,61.12,68,100,6.13,ZA,2022-08-01 05:50:45,overcast clouds
550,Port-Cartier,50.0334,-66.8654,65.88,92,85,5.21,CA,2022-08-01 05:50:45,overcast clouds
551,Cumberland,35.0502,-78.8664,82.9,75,0,8.05,US,2022-08-01 05:50:45,clear sky
552,Ladario,-19.0047,-57.6017,68.58,47,0,2.08,BR,2022-08-01 05:48:08,clear sky
553,Wageningen,51.9667,5.6667,65.03,95,75,4.61,NL,2022-08-01 05:42:41,mist
554,Daloa,6.8774,-6.4502,70.0,90,100,4.47,CI,2022-08-01 05:51:46,overcast clouds
555,Manado,1.487,124.8455,92.17,58,40,8.05,ID,2022-08-01 05:51:47,scattered clouds
556,Visnes,59.3556,5.2242,55.45,62,20,13.8,NO,2022-08-01 05:51:47,few clouds
557,Omsukchan,62.5333,155.8,61.7,51,69,11.59,RU,2022-08-01 05:51:47,broken clouds
558,Touros,-5.1989,-35.4608,75.9,83,94,13.02,BR,2022-08-01 05:51:48,overcast clouds
559,Half Moon Bay,37.4636,-122.4286,67.03,85,100,14.97,US,2022-08-01 05:51:48,overcast clouds
560,Lira,2.235,32.9097,66.6,91,98,4.27,UG,2022-08-01 05:51:48,light rain
561,Nikki,9.9401,3.2108,70.41,87,91,10.04,BJ,2022-08-01 05:51:49,overcast clouds
562,Chicama,-7.8447,-79.1469,57.74,87,22,2.15,PE,2022-08-01 05:42:44,few clouds
563,Gobabis,-22.45,18.9667,53.28,25,99,8.68,NA,2022-08-01 05:51:49,overcast clouds
564,Lavumisa,-27.31,31.892,60.17,68,100,5.01,SZ,2022-08-01 05:51:50,overcast clouds
565,Swidnik,51.219,22.6962,58.89,96,100,8.05,PL,2022-08-01 05:51:50,light intensity drizzle
566,Zonguldak,41.25,31.8333,71.76,76,35,3.4,TR,2022-08-01 05:51:50,scattered clouds
567,Palmas Bellas,9.2319,-80.0867,80.02,88,99,5.86,PA,2022-08-01 05:51:51,overcast clouds
568,Bereslavka,48.6254,44.0449,79.57,35,58,9.24,RU,2022-08-01 05:51:51,broken clouds
569,Lompoc,34.6391,-120.4579,73.78,80,0,1.01,US,2022-08-01 05:49:01,clear sky
570,Three Hills,51.7001,-113.2686,60.87,89,77,5.75,CA,2022-08-01 05:50:45,broken clouds
571,Victor Harbor,-35.5667,138.6167,60.01,74,24,3.0,AU,2022-08-01 05:51:52,few clouds
572,Estevan,49.1334,-102.9842,62.8,94,100,9.22,CA,2022-08-01 05:47:47,overcast clouds
573,Progreso,21.2833,-89.6667,80.11,84,100,10.0,MX,2022-08-01 05:51:52,overcast clouds
574,Tagusao,9.1924,117.8141,83.95,75,100,4.85,PH,2022-08-01 05:51:53,overcast clouds
575,Emerald,-23.5333,148.1667,72.34,57,94,7.11,AU,2022-08-01 05:51:53,overcast clouds
576,Chumikan,54.7183,135.315,54.88,99,100,9.24,RU,2022-08-01 05:51:53,light rain
577,Jalu,29.0331,21.5482,82.8,42,0,7.29,LY,2022-08-01 05:51:54,clear sky
578,Aktash,50.3,87.7333,59.29,54,70,5.99,RU,2022-08-01 05:51:54,broken clouds
579,Pareora,-44.4871,171.2132,47.17,59,17,10.85,NZ,2022-08-01 05:51:55,few clouds
580,Muros,42.7762,-9.0603,66.16,83,1,8.72,ES,2022-08-01 05:51:55,clear sky
581,Springdale,36.1867,-94.1288,74.98,93,75,5.75,US,2022-08-01 05:48:09,broken clouds
582,Bitung,1.4451,125.1824,92.25,69,95,4.72,ID,2022-08-01 05:51:56,overcast clouds
583,Santa Marta,11.2408,-74.199,80.65,78,20,2.3,CO,2022-08-01 05:47:24,few clouds
584,Emilio Carranza,19.9711,-96.6114,76.69,81,39,4.79,MX,2022-08-01 05:51:56,scattered clouds
585,Basoko,1.2391,23.616,69.64,92,100,2.35,CD,2022-08-01 05:51:56,overcast clouds
586,Jega,12.2175,4.3792,73.45,88,32,8.16,NG,2022-08-01 05:51:57,scattered clouds
587,La Ronge,55.1001,-105.2842,53.82,76,20,0.0,CA,2022-08-01 05:50:12,few clouds
588,Graaff-Reinet,-32.2522,24.5308,42.98,57,0,2.48,ZA,2022-08-01 05:51:57,clear sky
589,Mana,5.6592,-53.7767,76.64,89,79,5.39,GF,2022-08-01 05:51:58,broken clouds
590,Moerai,-22.4333,-151.3333,73.2,65,85,18.88,PF,2022-08-01 05:51:58,overcast clouds
591,Ogbomosho,8.133,4.25,69.55,96,100,7.16,NG,2022-08-01 05:51:58,overcast clouds
592,Jumla,29.2747,82.1838,73.06,71,88,6.33,NP,2022-08-01 05:51:59,overcast clouds
593,Aitape,-3.1374,142.3475,85.06,70,100,9.24,PG,2022-08-01 05:51:59,overcast clouds
594,Kiruna,67.8557,20.2251,54.52,88,0,0.0,SE,2022-08-01 05:51:59,clear sky
595,Alice Springs,-23.7,133.8833,74.75,22,30,5.75,AU,2022-08-01 05:47:35,scattered clouds
596,Sistranda,63.7256,8.834,51.76,84,100,2.1,NO,2022-08-01 05:52:00,overcast clouds
597,Itoman,26.1247,127.6694,84.97,82,75,13.8,JP,2022-08-01 05:52:00,broken clouds
598,Seymchan,62.8833,152.4333,74.98,44,63,14.67,RU,2022-08-01 05:52:01,broken clouds
599,Marmaris,36.855,28.2742,87.75,42,0,3.51,TR,2022-08-01 05:52:01,clear sky
600,Chacabuco,-34.6417,-60.4739,49.57,76,20,6.51,AR,2022-08-01 05:53:02,few clouds
601,San Martin,-33.081,-68.4681,45.14,40,8,5.88,AR,2022-08-01 05:53:02,clear sky
602,Taltal,-25.4,-70.4833,55.9,87,21,0.98,CL,2022-08-01 05:47:00,few clouds
603,Namatanai,-3.6667,152.4333,84.27,71,97,13.06,PG,2022-08-01 05:45:11,overcast clouds
604,Luanda,-8.8368,13.2343,69.8,83,75,3.44,AO,2022-08-01 05:53:03,broken clouds
605,Sisimiut,66.9395,-53.6735,44.17,83,33,3.51,GL,2022-08-01 05:53:03,scattered clouds
606,Wenling,28.3669,121.36,88.11,71,96,5.61,CN,2022-08-01 05:53:04,overcast clouds
607,Cockburn Town,21.4612,-71.1419,82.6,80,3,17.45,TC,2022-08-01 05:49:02,clear sky
608,Cedar City,37.6775,-113.0619,63.57,94,100,5.75,US,2022-08-01 05:49:25,overcast clouds
609,Grand-Santi,4.25,-54.3833,70.93,100,96,1.83,GF,2022-08-01 05:53:04,overcast clouds
610,Oromocto,45.8351,-66.4792,67.3,88,0,5.75,CA,2022-08-01 05:53:05,clear sky
611,Antofagasta,-23.65,-70.4,56.48,87,45,3.83,CL,2022-08-01 05:51:38,scattered clouds
612,Lagoa Seca,-7.1708,-35.8536,66.63,94,40,8.05,BR,2022-08-01 05:53:05,scattered clouds
613,Aklavik,68.2191,-135.0107,50.92,72,99,12.21,CA,2022-08-01 05:46:25,overcast clouds
614,Aloleng,16.1307,119.7824,81.18,82,100,15.32,PH,2022-08-01 05:53:06,overcast clouds
615,Kismayo,-0.3582,42.5454,77.7,69,91,17.36,SO,2022-08-01 05:53:06,overcast clouds
616,Coahuayana,18.7333,-103.6833,78.06,86,97,2.86,MX,2022-08-01 05:47:46,overcast clouds
617,Taksimo,56.3444,114.8794,74.71,53,97,4.05,RU,2022-08-01 05:53:06,light rain
618,Mangai,-4.05,19.5333,74.41,55,59,2.37,CD,2022-08-01 05:53:07,broken clouds
619,Narrabri,-30.3167,149.7833,60.89,72,75,8.05,AU,2022-08-01 05:53:07,broken clouds
620,Gao,16.6362,1.637,82.24,52,59,14.14,ML,2022-08-01 05:53:07,broken clouds
621,Nardaran,40.5561,50.0056,82.04,65,0,6.91,AZ,2022-08-01 05:53:08,clear sky
622,Roseto Degli Abruzzi,42.6664,14.0227,82.09,37,0,2.39,IT,2022-08-01 05:53:08,clear sky
623,Alamosa,37.4695,-105.87,60.78,77,0,3.44,US,2022-08-01 05:47:45,clear sky
624,Tongren,27.7172,109.1853,94.1,46,2,4.61,CN,2022-08-01 05:53:09,clear sky
625,Honiara,-9.4333,159.95,84.7,70,12,8.95,SB,2022-08-01 05:53:09,light rain
626,Gallup,35.5281,-108.7426,67.01,74,54,7.29,US,2022-08-01 05:53:09,broken clouds
627,Yar-Sale,66.8333,70.8333,61.66,51,4,8.14,RU,2022-08-01 05:50:17,clear sky
628,Viransehir,37.2353,39.7631,89.55,27,0,6.44,TR,2022-08-01 05:53:10,clear sky
629,Myaundzha,63.0494,147.1858,68.5,58,100,7.65,RU,2022-08-01 05:45:15,overcast clouds
630,Bonavista,48.6499,-53.1147,61.3,85,67,10.6,CA,2022-08-01 05:53:11,broken clouds
631,Monywa,22.1167,95.1333,89.1,60,100,5.86,MM,2022-08-01 05:53:11,overcast clouds
632,Aksu,41.1231,80.2644,85.33,30,97,4.34,CN,2022-08-01 05:50:13,overcast clouds
633,Ampanihy,-24.7,44.75,71.11,72,18,9.26,MG,2022-08-01 05:53:12,few clouds
634,Komsomolskiy,40.4272,71.7189,88.52,23,12,11.5,UZ,2022-08-01 05:53:12,few clouds
635,Goya,-29.14,-59.2626,52.5,84,0,4.14,AR,2022-08-01 05:53:12,clear sky
636,Porirua,-41.1333,174.85,53.55,80,6,13.04,NZ,2022-08-01 05:53:13,clear sky
637,Niquero,20.0431,-77.5828,78.1,90,85,10.13,CU,2022-08-01 05:53:13,overcast clouds
638,Diapaga,12.0708,1.7889,70.79,96,96,3.04,BF,2022-08-01 05:53:13,overcast clouds
639,Pangkalanbuun,-2.6833,111.6167,83.79,74,100,3.8,ID,2022-08-01 05:53:14,moderate rain
640,Flinders,-34.5833,150.8552,65.37,47,2,11.72,AU,2022-08-01 05:46:25,clear sky
641,Camacupa,-12.0167,17.4833,59.13,39,1,3.6,AO,2022-08-01 05:47:38,clear sky
642,Cacaopera,13.7667,-88.0833,70.59,76,69,4.74,SV,2022-08-01 05:53:14,broken clouds
643,Qarqin,37.4185,66.0436,97.88,14,10,17.2,AF,2022-08-01 05:53:15,clear sky
644,Degollado,20.467,-102.1498,61.23,84,100,2.84,MX,2022-08-01 05:53:15,overcast clouds
645,Sangar,63.9242,127.4739,64.15,97,100,10.98,RU,2022-08-01 05:47:43,moderate rain
646,Atbasar,51.8,68.3333,74.77,55,52,9.57,KZ,2022-08-01 05:54:16,broken clouds
647,Amapa,1.0,-52.0,69.82,100,88,1.21,BR,2022-08-01 05:54:16,overcast clouds
648,Dawson Creek,55.7666,-120.2362,64.04,88,20,5.75,CA,2022-08-01 05:54:16,few clouds
649,Nome,64.5011,-165.4064,57.27,72,100,9.22,US,2022-08-01 05:51:34,overcast clouds
650,Maraa,-1.8333,-65.3667,72.09,91,53,3.11,BR,2022-08-01 05:54:17,broken clouds
651,Buala,-8.145,159.5921,82.42,76,28,11.01,SB,2022-08-01 05:54:17,light rain
652,Portland,45.5234,-122.6762,84.18,58,20,5.75,US,2022-08-01 05:51:06,few clouds
653,Huaihua,27.5494,109.9592,96.31,40,0,4.38,CN,2022-08-01 05:54:18,clear sky
654,Juliaca,-15.5,-70.1333,37.06,51,0,3.49,PE,2022-08-01 05:54:18,clear sky
655,Izhma,65.0083,53.9113,71.92,45,100,9.71,RU,2022-08-01 05:54:18,overcast clouds
656,Plettenberg Bay,-34.0527,23.3716,49.42,65,0,3.87,ZA,2022-08-01 05:54:19,clear sky
657,Mount Gambier,-37.8333,140.7667,55.31,71,40,20.71,AU,2022-08-01 05:54:19,scattered clouds
658,Ambulu,-8.345,113.6058,84.7,62,88,8.21,ID,2022-08-01 05:54:20,overcast clouds
659,Dunmore,41.4198,-75.6324,68.4,95,100,5.99,US,2022-08-01 05:54:20,moderate rain
660,Chaplygin,53.2432,39.9629,69.91,54,61,7.87,RU,2022-08-01 05:54:20,broken clouds
661,Inhambane,-23.865,35.3833,62.58,100,20,4.61,MZ,2022-08-01 05:45:09,few clouds
662,Tarakan,3.3,117.6333,80.1,83,75,4.61,ID,2022-08-01 05:54:21,moderate rain
663,Mocuba,-16.8392,36.9856,68.77,84,75,2.1,MZ,2022-08-01 05:54:21,broken clouds
664,Vilhena,-12.7406,-60.1458,66.36,52,4,2.93,BR,2022-08-01 05:54:21,clear sky
665,Gallipoli,40.4103,26.6708,80.02,51,0,13.18,TR,2022-08-01 05:54:22,clear sky
666,Kysyl-Syr,63.8986,122.7617,69.31,88,100,2.39,RU,2022-08-01 05:54:22,light rain
667,Pali,25.7667,73.3333,85.5,69,80,17.45,IN,2022-08-01 05:54:23,broken clouds
668,Padang,-0.9492,100.3543,89.65,69,99,5.75,ID,2022-08-01 05:54:23,moderate rain
669,Sturlic,45.0639,15.7781,65.1,55,6,1.72,BA,2022-08-01 05:54:23,clear sky
670,Alihe,50.5667,123.7167,85.32,38,29,8.32,CN,2022-08-01 05:54:24,scattered clouds
671,Bom Jesus Da Lapa,-13.255,-43.4181,72.16,50,1,6.13,BR,2022-08-01 05:54:01,clear sky
672,Canutama,-6.5339,-64.3831,79.63,62,96,2.13,BR,2022-08-01 05:54:24,overcast clouds
673,Yarada,17.65,83.2667,91.72,66,40,6.91,IN,2022-08-01 05:54:24,haze
